Gene	pDN	pGOF	pLOF
AGTR2	0.775792238215263	0.774769319614169	0.219853347834803
AGTRAP	0.717736566634258	0.776949471253074	0.269745563452955
AGXT	0.739167939815499	0.568700030714963	0.307583143527091
AGXT2	0.690842288629146	0.579152195107995	0.399348879745253
AHCTF1	0.250030627933991	0.144235724263254	0.825179573541369
AHCY	0.679974721371363	0.56370116929484	0.353091782370822
AHCYL1	0.470289752988353	0.427756576079634	0.663225944803731
AHCYL2	0.530966594691842	0.565769363407319	0.621919936182664
AHDC1	0.151020181557101	0.204982551098912	0.913638960757462
AHI1	0.600746209566285	0.690073830850317	0.451359131442339
AHI1-DT	0.570845779779766	0.622379953730898	0.393742664503917
AHNAK	0.503271211152334	0.205257397012916	0.580596625034491
AHNAK2	0.665395816290398	0.323060607273878	0.382635438401551
AHR	0.344661176472413	0.320993335967264	0.793508889316378
AHRR	0.624674628652858	0.473403307198078	0.548625155211933
AHSA1	0.265527201985497	0.351466341657695	0.655917589575644
AHSA2P	0.520657457003869	0.52415020625088	0.308341669359184
AHSG	0.537689274001229	0.463414366423797	0.327399249280715
AHSP	0.741151826926503	0.807353412262699	0.197907961771049
AICDA	0.71800081987935	0.731308446554154	0.236719540721014
AIDA	0.55362933568358	0.60898481254475	0.403244973370777
AIF1	0.676422727740611	0.802715357496569	0.336583085254847
AIF1L	0.797374720957861	0.868071048906912	0.207903468306657
AIFM1	0.386103043715674	0.452165096935022	0.674856496522161
AIFM2	0.727197614282385	0.689953749840304	0.280253395790336
AIFM3	0.681856791313418	0.612136969570398	0.342712561232438
AIG1	0.667971822874248	0.753708341103489	0.2177697829079
AIM2	0.702702407107696	0.574395596822624	0.271710688217364
AIMP1	0.586192381095713	0.410101309451822	0.457678667983721
AIMP2	0.623196185890707	0.463357364645019	0.315007193084788
AIP	0.633759643200773	0.701506294227246	0.275077748571728
AIPL1	0.670979292194645	0.751511002768201	0.261615294043299
AIRE	0.456675717768311	0.571170000867594	0.428206829008448
AJAP1	0.389244834229298	0.481460373220518	0.770016228653903
AJM1	0.454911317133013	0.405934566600981	0.579833229602975
AJUBA	0.456421031821619	0.645841820839703	0.682677533294014
AK1	0.812998297008797	0.589693585049544	0.214571463600534
AK2	0.762278562464321	0.546052329717194	0.273407162315978
AK3	0.779681587312181	0.630417147657088	0.267651648213533
AK4	0.770332187853427	0.609305173210909	0.272806087614638
AK4P3	0.775010220336333	0.672240630306821	0.349722345495296
AK5	0.76939429311055	0.70521317176663	0.204728858146526
AK6	0.747551447146871	0.51034522684808	0.274796744424086
AK7	0.683721809944495	0.469849695034693	0.224594560206566
AK8	0.637124748145056	0.618593360492369	0.314494594233219
AK9	0.613516245943967	0.62434365346921	0.190866800999236
AKAIN1	0.707740712700264	0.823104698847303	0.322907566446745
AKAP1	0.406454905436584	0.502810594202265	0.624937996849296
AKAP10	0.545028109304796	0.581806564822159	0.414774239736976
AKAP11	0.373867327510025	0.532786490842472	0.696490607612202
AKAP12	0.522909295043954	0.597729345852744	0.37906422234761
AKAP13	0.402303451313333	0.31763357569318	0.698812049860964
AKAP14	0.505590242666871	0.50544184037827	0.469707801346804
AKAP17A	0.557745694171567	0.52807897919862	0.603343537432736
AKAP2	0.676974598860151	0.7187360064479	0.40569447295811
AKAP3	0.682064093423074	0.778035090498463	0.334712088845372
AKAP4	0.470867592277523	0.62341372295778	0.631952096588516
AKAP5	0.504143081222911	0.564041645510554	0.55802428265417
AKAP6	0.43917091994153	0.604397096041375	0.680006063387627
AKAP7	0.659360556920613	0.494053823042659	0.350335103240457
AKAP8	0.336440619271078	0.246791132216237	0.682225847437886
AKAP8L	0.502005832652836	0.308346017739797	0.546731631385977
AKAP9	0.743407888197838	0.549030477806218	0.296171464563478
AKIP1	0.736042606864614	0.680784857497972	0.280618535937078
AKIRIN1	0.52107002036048	0.370578761025987	0.688636432545183
AKIRIN2	0.527073828164283	0.298107094067042	0.693462146163586
AKNA	0.643052317407665	0.625887395503781	0.379194740140468
AKNAD1	0.638790917534639	0.572789191095137	0.472327726888963
AKR1A1	0.686086302054548	0.65625584267394	0.245380997086467
AKR1B1	0.778281471860139	0.639692206739642	0.210717135561675
AKR1B10	0.795474035294827	0.62017399393036	0.235272144017113
AKR1B15	0.725658951554634	0.588861588304178	0.280965597796245
AKR1C1	0.758935117630921	0.616300550746727	0.26549304655482
AKR1C2	0.761053737565805	0.637870051692945	0.250119484469289
AKR1C3	0.748535577699451	0.62109626323388	0.276799960743737
AKR1C4	0.715195826503662	0.553907527199333	0.285406757301131
AKR1C8	0.716115223032824	0.659695788263039	0.28455758924196
AKR1D1	0.756240325782033	0.67945253976788	0.242105558687007
AKR1E2	0.76056803560834	0.65140606729366	0.249867913363092
AKR7A2	0.692878390530501	0.642084149860269	0.311872225072271
AKR7A3	0.740246651056339	0.654498756747158	0.259487981052328
AKR7L	0.760220100532341	0.591435687215113	0.245900868637714
AKT1	0.664250458698464	0.830988304549645	0.660736070845274
AKT1S1	0.4609792775399	0.60033311294708	0.452106003383957
AKT2	0.584579345411963	0.531385408789672	0.476485053624174
AKT3	0.301996775393484	0.449832079852815	0.722185496913133
AKTIP	0.580815638545149	0.596256916248267	0.450322534591034
ALAD	0.757951242147017	0.461202044682567	0.246394436895244
ALAS1	0.627904949340278	0.513076283037431	0.414961792199204
ALAS2	0.409786353269583	0.403372495836966	0.673038287843319
ALB	0.112760547718147	0.727878198919009	0.193456253358822
ALCAM	0.466835931155618	0.58682690720942	0.476741851250073
ALDH16A1	0.517353410550151	0.462257499447434	0.424541636076259
ALDH18A1	0.729796190259361	0.568666564100412	0.37814959086656
ALDH1A1	0.605760010258426	0.55184506822484	0.467247390898223
ALDH1A2	0.66821270744819	0.618282366672488	0.346113493161846
ALDH1A3	0.762529757632267	0.673824474585213	0.261486706498694
ALDH1B1	0.719656643793899	0.589885608994433	0.294534989484344
ALDH1L1	0.758522307516712	0.774955247647363	0.211281636748931
ALDH1L2	0.719461276013374	0.700987242921674	0.272069170986526
ALDH2	0.724277192570437	0.593552301139915	0.313174893979329
ALDH3A1	0.726805061601124	0.659095697321512	0.275896581798411
ALDH3A2	0.792605466618683	0.748082531308982	0.196191766981526
ALDH3B1	0.821424483330414	0.712372333026868	0.189583730162287
ALDH3B2	0.746624545698021	0.685217883492062	0.242791374013663
ALDH4A1	0.725114446222698	0.65254500865318	0.308402243151254
ALDH5A1	0.751819323470631	0.636700133745588	0.299206208448195
ALDH6A1	0.775184206416133	0.586360523361464	0.325749257055466
ALDH7A1	0.660922044604616	0.629330040890782	0.435173174499936
ALDH8A1	0.713049299295165	0.61415041824801	0.339483708622412
ALDH9A1	0.698452570905497	0.629439102154362	0.330098117597237
ALDOA	0.718464968391928	0.570425854621891	0.253867145804591
ALDOB	0.755906672331784	0.449538904054029	0.288306690403529
ALDOC	0.740390243567126	0.604103291811574	0.253174072555117
ALG1	0.580920086965112	0.515619739019879	0.372229146724944
ALG10	0.729911972773971	0.516822537689404	0.256173161245023
ALG10B	0.688102660803934	0.557616989695676	0.281288172449286
ALG11	0.606793427862743	0.500514199792083	0.398774413202674
ALG12	0.668785668778987	0.601915918543719	0.292875403382829
ALG13	0.278550541027675	0.338072726117834	0.777103589589754
ALG14	0.697129783593125	0.632739626341878	0.288525113051371
ALG1L2	0.497975936682308	0.463184018520721	0.341155812646618
ALG2	0.678074284563468	0.593959346969495	0.274503294212331
ALG3	0.631569467085555	0.576667426127738	0.3522681310515
ALG5	0.588926748394503	0.481239923680185	0.387272388214516
ALG6	0.68643442566011	0.559585125364192	0.272422125946733
ALG8	0.74726242238415	0.571032278627157	0.234600412810477
ALG9	0.618318261894476	0.51745575157622	0.33403875449888
ALK	0.694179116729103	0.722249928580218	0.304341331111643
ALKAL1	0.65518480403556	0.482378267936502	0.354765969942277
ALKAL2	0.59008037564709	0.630210721988465	0.319081515936728
ALKBH1	0.53639479304998	0.322584238144018	0.341537237318396
ALKBH2	0.57146740478769	0.369411823002628	0.407516511714639
ALKBH3	0.520861651607935	0.401533717724187	0.440682913803281
ALKBH4	0.406944957942351	0.457133138977599	0.390570728895636
ALKBH5	0.211409621739503	0.26728138230063	0.80026655951745
ALKBH6	0.617208178084662	0.479517526005237	0.336566481927675
ALKBH7	0.577254056047515	0.537007251324791	0.354990445875352
ALKBH8	0.655065371893576	0.457803282564794	0.332535097873549
ALLC	0.456212279535159	0.263685026960305	0.481141900263224
ALMS1	0.555183683948923	0.443466243090548	0.520226598758453
ALOX12	0.552472215693172	0.686484419570715	0.296894090190588
ALOX12B	0.617345258197571	0.701643047895905	0.256905402789107
ALOX15	0.534271689795941	0.700345687013185	0.3208602186511
ALOX15B	0.553334763546466	0.690683221699271	0.316553046266579
ALOX5	0.633769050627507	0.724347624770774	0.238316566370457
ALOX5AP	0.798398110475756	0.680380323088336	0.165555503862054
ALOXE3	0.524696079993931	0.629471555946593	0.354693259915322
ALPG	0.706550185667671	0.666841724138798	0.24454829132679
ALPI	0.680446948675329	0.631315624623858	0.279555188285908
ALPK1	0.637585779122784	0.54907007457247	0.358517503846018
ALPK2	0.71616107600876	0.623786454128413	0.289800067332419
ALPK3	0.556668152033176	0.590555043957823	0.45772351586563
ALPL	0.742372233870246	0.599128597839214	0.227023821103861
ALPP	0.6356964788173	0.555757267131942	0.328114573228964
ALS2	0.567865880426646	0.594672831732576	0.369495067703025
ALS2CL	0.474639068187128	0.660901250727169	0.395899594561319
ALX1	0.722722345609373	0.355068879637345	0.593461446768878
ALX3	0.729778583816452	0.485589131661388	0.535098138062082
ALX4	0.608518871583656	0.395968180690277	0.652552680344644
ALYREF	0.484147924697776	0.360809532472521	0.777862772965465
AMACR	0.695250010461308	0.59266029018837	0.255404089259358
AMBN	0.784681733297909	0.591520153460931	0.215513282581261
AMBP	0.552614558419634	0.679031072569736	0.284895075689408
AMBRA1	0.297107580033737	0.210890210945	0.808190189102313
AMD1	0.249384253465325	0.121709683326983	0.611168140710342
AMDHD1	0.720838178866239	0.568716000449647	0.305891825725721
AMDHD2	0.724579908545904	0.645252245110689	0.276785413732307
AMELX	0.77952067178716	0.651242643760003	0.111580198316261
AMELY	0.827147006223682	0.766998233047489	0.101327097202113
AMER1	0.356697591935935	0.420208012039306	0.717640963705316
AMER2	0.495833873098346	0.590897927370472	0.585571694299131
AMER3	0.492962991214174	0.63871333632943	0.605080014094712
AMFR	0.699473282365134	0.675767873981026	0.314836194864285
AMH	0.448021591592491	0.520871803117087	0.486725800924513
AMHR2	0.643941133166224	0.765983790384487	0.314240506620617
AMIGO1	0.352012344646938	0.520415037389972	0.713672537646427
AMIGO2	0.561099926274915	0.621502373344671	0.504180821020797
AMIGO3	0.721500055545802	0.777613116744398	0.298219377125182
AMMECR1	0.261613124955405	0.366639693973377	0.84043194220363
AMMECR1L	0.289600942687321	0.346098384008482	0.748327708490511
AMN	0.658775244741257	0.669511963203366	0.219976389680384
AMN1	0.630761365457355	0.512427180564173	0.372034395747018
AMOT	0.367147317685204	0.448211579828662	0.766912926793915
AMOTL1	0.689927885461347	0.627071549195123	0.491573320621141
AMOTL2	0.599848067157919	0.626466916486857	0.480668008068525
AMPD1	0.615019659988569	0.499837581560209	0.424159661346899
AMPD2	0.626429586714917	0.604725125216107	0.378537621011174
AMPD3	0.680576841171804	0.624284801980181	0.304544320717369
AMPH	0.632879382001292	0.639255516670739	0.352940736349843
AMT	0.744640469321338	0.732149497539561	0.340365000259067
AMTN	0.690865411091559	0.586091788331561	0.242940624210064
AMY1A	0.663508201636452	0.530085166412293	0.254304256881031
AMY1B	0.618606507103405	0.423648061096546	0.311627023158809
AMY1C	0.690430612828132	0.546147664419894	0.230221908921188
AMY2A	0.663288352988982	0.531928762435874	0.231411539410543
AMY2B	0.634986669891498	0.49862906747148	0.287113220407961
AMZ1	0.549461756624074	0.584596579483934	0.375155143536985
AMZ2	0.530890548218303	0.419464954642006	0.340463028060735
ANAPC1	0.32803552603009	0.308296187467432	0.714247688861707
ANAPC10	0.584263546889254	0.378713093704146	0.39852993161838
ANAPC11	0.716532498477323	0.707055936597502	0.325529761103007
ANAPC13	0.580856505839783	0.865242263897164	0.301678717947639
ANAPC15	0.64611470409687	0.449909196239218	0.348919650832358
ANAPC16	0.664765582048681	0.783410823090667	0.311383095877413
ANAPC2	0.379579662046204	0.452774674307625	0.585048636741279
ANAPC4	0.553318784711917	0.458781877639131	0.392365247162808
ANAPC5	0.592080048445484	0.467280173988089	0.358244824970796
ANAPC7	0.431323726743094	0.452290189143167	0.541637008686277
ANG	0.779720041901071	0.40247277978171	0.188160913025584
ANGEL1	0.659117129430513	0.561189614536735	0.28024396105022
ANGEL2	0.596141908931861	0.298138720332569	0.398564601965324
ANGPT1	0.567331565754158	0.496754381953747	0.49886491013265
ANGPT2	0.622400616962342	0.575980815451471	0.405829456282103
ANGPT4	0.704790855277613	0.604894341542212	0.334091090917552
ANGPTL1	0.696756709617516	0.561552383053814	0.357448764278545
ANGPTL2	0.749125977680324	0.656710018288562	0.264306645666014
ANGPTL3	0.68571321012772	0.589686407350037	0.301860349322101
ANGPTL4	0.697018727028752	0.614814267930795	0.313227195276063
ANGPTL5	0.591994517751514	0.652626599332984	0.298511858339814
ANGPTL6	0.699063607912673	0.688112133167756	0.325813335192077
ANGPTL7	0.644578738621001	0.591176111706551	0.32627763441524
ANGPTL8	0.803291434325627	0.753618108397516	0.145942780613707
ANHX	0.571499584210223	0.530279907544369	0.356432198827537
ANK1	0.434724352248393	0.51426431540958	0.683106086502397
ANK2	0.432416940503632	0.492657876617371	0.731054259041624
ANK3	0.38667146350375	0.503366731454695	0.766609009049843
ANKAR	0.522171590658863	0.681970362317541	0.477477901600359
ANKDD1A	0.510488895762203	0.645701746913349	0.384976027744227
ANKDD1B	0.65154439151045	0.711040779918615	0.287395874044762
ANKEF1	0.64203253323414	0.731244700631001	0.312160069117947
ANKFN1	0.631241530134588	0.621646492521881	0.459013205936506
ANKFY1	0.340758688700815	0.519003218891291	0.644286728285463
ANKH	0.685024996206242	0.619685067066708	0.313188600383872
ANKHD1	0.298629248614921	0.348938746136314	0.800898049995141
ANKIB1	0.343381222152429	0.512553772246193	0.60441119765651
ANKK1	0.639669892251011	0.72053754553184	0.327048100688694
ANKLE1	0.513750132651355	0.54788075459795	0.380655001804192
ANKLE2	0.649801254744984	0.532103224001375	0.337439055807449
ANKMY1	0.470014350792957	0.598402444235351	0.446714022043607
ANKMY2	0.611624423468416	0.614318613047744	0.296031677385858
ANKRA2	0.596121139633478	0.61130370717991	0.389195516389221
ANKRD1	0.585654429631887	0.714793620713148	0.393130904411725
ANKRD10	0.643586154009525	0.611628067732969	0.471497580351226
ANKRD11	0.24582457467432	0.161574496350769	0.888804022953976
ANKRD12	0.299669772011174	0.192563100559344	0.864401488764033
ANKRD13A	0.58844202807879	0.572174394941699	0.355257479620009
ANKRD13B	0.493852467398849	0.542674474499509	0.504951249256309
ANKRD13C	0.309263845656802	0.38418773145834	0.742318863710418
ANKRD13D	0.590087794942364	0.63120106888381	0.394838720795568
ANKRD16	0.54276620179717	0.702306669091695	0.360058291939979
ANKRD17	0.166858513773901	0.249749021968859	0.891847279994046
ANKRD18A	0.751370170603024	0.738877483441498	0.236012620663643
ANKRD18B	0.808789478713503	0.802982331005965	0.182352458638313
ANKRD19P	0.697879821841502	0.749352994589756	0.267657020432025
ANKRD2	0.622812756931239	0.788316630061922	0.360387026700626
ANKRD20A1	0.77937573144722	0.72301430542442	0.236488525051165
ANKRD20A12P	0.828081232637396	0.657405271495905	0.189516567970554
ANKRD20A2P	0.78539335963177	0.673453139515366	0.258140032924688
ANKRD20A3P	0.784961473039883	0.675715222375081	0.259028220606058
ANKRD20A4P	0.769308964002272	0.679882832484395	0.269726219554652
ANKRD20A5P	0.71962583110186	0.770176377814456	0.276368151309753
ANKRD20A8P	0.782060228901663	0.667555259360447	0.265238247410155
ANKRD22	0.592082567332557	0.750969021614096	0.257366598489344
ANKRD23	0.628332606664975	0.715324460427465	0.414756308557457
ANKRD24	0.61342477980625	0.630138827261366	0.333909601537045
ANKRD26	0.820711996646923	0.661596452552226	0.212104912330868
ANKRD26P1	0.689722175580639	0.781253881431659	0.270177544425158
ANKRD27	0.433505783082621	0.495150930634849	0.516581892453609
ANKRD28	0.413628773922638	0.564376266017916	0.619050859505321
ANKRD29	0.625612511939525	0.63855054238049	0.379319976558986
ANKRD30A	0.747637926115565	0.779973303634612	0.296954906762924
ANKRD30B	0.788837942334364	0.767435075219982	0.21991224021445
ANKRD30BL	0.692505187217888	0.807455648339118	0.260383812478621
ANKRD31	0.626436415519176	0.516077951077678	0.398595920939222
ANKRD33	0.592987598392174	0.745579796014733	0.45515933850397
ANKRD33B	0.565408005891472	0.723397058797173	0.472448636143075
ANKRD34A	0.449926372888145	0.55408252614242	0.711128810211619
ANKRD34B	0.666451809873201	0.63041549643938	0.497148180673205
ANKRD34C	0.705735983753183	0.56478077732335	0.481423403664074
ANKRD35	0.625581856660837	0.64877339250044	0.373515832300504
ANKRD36	0.720128969649342	0.67382168985507	0.365626515183294
ANKRD36B	0.788320644838864	0.781509292779161	0.267975997624791
ANKRD36BP1	0.775712710293752	0.634616311287067	0.238178568201834
ANKRD36C	0.770552101929836	0.767893666167452	0.292370250546636
ANKRD37	0.653144842704563	0.731198302012702	0.317247407436269
ANKRD39	0.658677208284967	0.638853785553575	0.295510264142624
ANKRD40	0.580934859976552	0.561950810769642	0.400448109854339
